query_id,rank,candidate_id,similarity_score
11605,162,13597,0.7970616221427917
11605,163,31550,0.7970399260520935
11605,164,25471,0.7969100475311279
11605,165,17139,0.7960199117660522
11605,166,18049,0.7955065369606018
11605,167,11688,0.7948815226554871
11605,168,819,0.794868528842926
11605,169,30673,0.7946549654006958
11605,170,14722,0.7945991158485413
11605,171,18074,0.7926946878433228
11605,172,28771,0.7926551103591919
11605,173,37977,0.792269766330719
11605,174,37035,0.7913892269134521
11605,175,33020,0.7908793091773987
11605,176,22819,0.7904733419418335
11605,177,1824,0.7900905609130859
11605,178,23813,0.7899478673934937
11605,179,11157,0.7896474003791809
11605,180,28259,0.7894632816314697
11605,181,28866,0.7843698859214783
11605,182,37471,0.7843267917633057
11605,183,34241,0.7835513949394226
11605,184,24940,0.7822229266166687
11605,185,22778,0.7788243293762207
11605,186,37718,0.7767255306243896
11605,187,32197,0.7756440043449402
11605,188,31609,0.7753804326057434
11605,189,36428,0.7752800583839417
11605,190,30094,0.7748228907585144
11605,191,12926,0.7697218060493469
11605,192,34288,0.7654198408126831
11605,193,32319,0.7572681307792664
11605,194,12869,0.7496601939201355
11605,195,34032,0.6685038805007935
11605,196,34635,0.6643686294555664
11605,197,34044,0.5243200659751892
11605,198,34407,0.32706040143966675
11605,199,34276,0.19974839687347412
37977,1,36874,0.8238620162010193
37977,2,36350,0.8227609395980835
37977,3,27632,0.8222334980964661
37977,4,8115,0.8221600651741028
37977,5,3389,0.8217243552207947
37977,6,30881,0.8211402297019958
37977,7,677,0.8211255669593811
37977,8,9545,0.8211100101470947
37977,9,8414,0.8204891085624695
37977,10,32700,0.8202213048934937
37977,11,36588,0.8200895190238953
37977,12,5325,0.8199713230133057
37977,13,5108,0.8194907903671265
37977,14,8030,0.819325864315033
37977,15,26639,0.8192244172096252
37977,16,5469,0.8191624283790588
37977,17,233,0.8189374804496765
37977,18,3890,0.8187679648399353
37977,19,7805,0.8184078931808472
37977,20,19565,0.8182696104049683
37977,21,2712,0.8181285858154297
37977,22,26351,0.8180469274520874
37977,23,5077,0.8179600238800049
37977,24,4142,0.8178345561027527
37977,25,32622,0.8178065419197083
37977,26,12564,0.8177827596664429
37977,27,98,0.8176831007003784
37977,28,8705,0.8175334930419922
37977,29,5938,0.8174412250518799
37977,30,12661,0.81741863489151
37977,31,31874,0.8173330426216125
37977,32,10839,0.8172054290771484
37977,33,29600,0.8168690204620361
37977,34,16149,0.8168346285820007
37977,35,36348,0.8167575001716614
37977,36,2430,0.8167234659194946
37977,37,22004,0.8166377544403076
37977,38,32092,0.8165333867073059
37977,39,30989,0.8164690136909485
37977,40,32947,0.8164194822311401
37977,41,20427,0.8163949251174927
37977,42,2428,0.8163939118385315
37977,43,36441,0.8163819909095764
37977,44,3464,0.8162361979484558
37977,45,36707,0.816227912902832
37977,46,26649,0.8161455988883972
37977,47,2821,0.8159709572792053
37977,48,15745,0.8158800005912781
37977,49,20476,0.8158295154571533
37977,50,30283,0.8157594203948975
37977,51,13330,0.8157033324241638
37977,52,20108,0.8156779408454895
37977,53,30294,0.8156346678733826
37977,54,17603,0.815613329410553
37977,55,16070,0.8155609965324402
37977,56,4044,0.8155259490013123
37977,57,3860,0.8154566287994385
37977,58,14802,0.8154261708259583
37977,59,8312,0.8152807354927063
37977,60,7539,0.8150850534439087
37977,61,23144,0.8150557279586792
37977,62,11688,0.8148937225341797
37977,63,18172,0.8148223161697388
37977,64,33683,0.8147280216217041
37977,65,29628,0.8146058320999146
37977,66,23813,0.8144384026527405
37977,67,13406,0.814277172088623
37977,68,8418,0.8142169713973999
37977,69,35080,0.8142068386077881
37977,70,15891,0.814187228679657
37977,71,16810,0.8139905333518982
37977,72,17826,0.8139704465866089
37977,73,27294,0.813953697681427
37977,74,13053,0.8137755393981934
37977,75,6041,0.8137117028236389
37977,76,27511,0.8130930662155151
37977,77,21770,0.8130210041999817
37977,78,15321,0.8129210472106934
37977,79,6973,0.8128877878189087
37977,80,36495,0.8128765821456909
37977,81,2956,0.8128603100776672
37977,82,22217,0.8128297924995422
37977,83,1809,0.8126837611198425
37977,84,7466,0.812677800655365
37977,85,10719,0.8124939203262329
37977,86,29625,0.8124903440475464
37977,87,6811,0.8123031258583069
37977,88,7451,0.812218964099884
37977,89,6035,0.812174379825592
37977,90,5279,0.8121132850646973
37977,91,28549,0.8120957016944885
37977,92,28897,0.8120922446250916
37977,93,249,0.8120908737182617
37977,94,13847,0.8120551109313965
37977,95,28128,0.8120284676551819
37977,96,12782,0.8120210766792297
37977,97,13220,0.8119708299636841
37977,98,28096,0.811955451965332
37977,99,16980,0.8119486570358276
37977,100,37035,0.8118552565574646
37977,101,19904,0.8113158345222473
37977,102,12077,0.8112033009529114
37977,103,10007,0.8111666440963745
37977,104,11430,0.8110612034797668
37977,105,18122,0.8110230565071106
37977,106,7821,0.8109774589538574
37977,107,14202,0.8108026385307312
37977,108,23315,0.8107541799545288
37977,109,18796,0.81069016456604
37977,110,17139,0.8106276988983154
37977,111,25848,0.8103176951408386
37977,112,27571,0.8102332353591919
37977,113,20063,0.8101939558982849
37977,114,15021,0.8100019693374634
37977,115,33810,0.8098681569099426
37977,116,16405,0.8098243474960327
37977,117,19869,0.8094677925109863
37977,118,21922,0.8093464970588684
37977,119,18372,0.8092355728149414
37977,120,2654,0.8089687824249268
37977,121,33539,0.8089335560798645
37977,122,9697,0.8087475895881653
37977,123,23887,0.8086403012275696
37977,124,1365,0.8086065053939819
37977,125,16451,0.8084828853607178
37977,126,3910,0.8083847165107727
37977,127,36557,0.8080178499221802
37977,128,36536,0.8079182505607605
37977,129,31550,0.8076120615005493
37977,130,25244,0.8074280023574829
37977,131,421,0.8071134686470032
37977,132,361,0.806329071521759
37977,133,31114,0.8062688708305359
37977,134,9853,0.8062320947647095
37977,135,31553,0.8058592677116394
37977,136,23450,0.8053745627403259
37977,137,28031,0.8052867650985718
37977,138,6015,0.8052287101745605
37977,139,21779,0.8052154779434204
37977,140,28259,0.805050253868103
37977,141,35663,0.8049063086509705
37977,142,4754,0.8048061728477478
37977,143,23812,0.8047930002212524
37977,144,35864,0.804746150970459
37977,145,12273,0.8046393990516663
37977,146,6056,0.8046262860298157
37977,147,23623,0.8045294284820557
37977,148,21970,0.8045235872268677
37977,149,21885,0.8043584823608398
37977,150,17021,0.8043458461761475
37977,151,10891,0.8043347001075745
37977,152,92,0.804111897945404
37977,153,24104,0.8030576109886169
37977,154,30673,0.802789032459259
37977,155,2792,0.802340567111969
37977,156,34182,0.8023043870925903
37977,157,33020,0.8022794723510742
37977,158,8640,0.801714301109314
37977,159,12276,0.8014008402824402
37977,160,9598,0.8009675741195679
37977,161,13597,0.7990209460258484
37977,162,2998,0.7985151410102844
37977,163,24498,0.7980966567993164
37977,164,10167,0.7972593903541565
37977,165,11157,0.7957757115364075
37977,166,18049,0.7947693467140198
37977,167,22819,0.7947677969932556
37977,168,12727,0.794456422328949
37977,169,28771,0.7944346070289612
37977,170,18095,0.7932843565940857
37977,171,14722,0.7932425141334534
37977,172,31609,0.7919842004776001
37977,173,10445,0.7917984127998352
37977,174,819,0.791438102722168
37977,175,36428,0.7914363741874695
37977,176,1824,0.7900133728981018
37977,177,12926,0.7895770072937012
37977,178,30094,0.7888550162315369
37977,179,32197,0.788027822971344
37977,180,18074,0.7879083156585693
37977,181,35123,0.7866489291191101
37977,182,11605,0.785893440246582
37977,183,28866,0.7825959324836731
37977,184,25471,0.7821841835975647
37977,185,32319,0.7794990539550781
37977,186,22778,0.7777608036994934
37977,187,12869,0.774806797504425
37977,188,37471,0.7747413516044617
37977,189,34241,0.7743969559669495
37977,190,37718,0.771705687046051
37977,191,32886,0.7688875198364258
37977,192,11291,0.7676374316215515
37977,193,24940,0.7611724734306335
37977,194,34288,0.7406131625175476
37977,195,34635,0.7133355736732483
37977,196,34032,0.682539165019989
37977,197,34044,0.5753769874572754
37977,198,34407,0.2559933662414551
37977,199,34276,0.1539119929075241
35864,1,19565,0.8162238597869873
35864,2,30989,0.8151837587356567
35864,3,36874,0.814848780632019
35864,4,7805,0.8145265579223633
35864,5,28549,0.8135131597518921
35864,6,26639,0.812584400177002
35864,7,16070,0.8124459981918335
35864,8,3389,0.8123104572296143
35864,9,13053,0.812309205532074
35864,10,36536,0.8122168183326721
35864,11,677,0.8119866251945496
35864,12,7539,0.8119170069694519
35864,13,36350,0.8115699291229248
35864,14,7451,0.8115189075469971
35864,15,2712,0.8112598657608032
35864,16,4754,0.8105288147926331
35864,17,30294,0.8104557991027832
35864,18,27511,0.8103693723678589
35864,19,15321,0.8098318576812744
35864,20,26351,0.8097894787788391
35864,21,10839,0.8094876408576965
35864,22,4142,0.8092551231384277
35864,23,27571,0.8090323209762573
35864,24,20476,0.8090094923973083
35864,25,25848,0.8087736368179321
35864,26,13847,0.8086264729499817
35864,27,27632,0.8084686398506165
35864,28,5325,0.8079779148101807
35864,29,13220,0.8078035712242126
35864,30,8414,0.8077985048294067
35864,31,30881,0.8076460361480713
35864,32,17603,0.8075902462005615
35864,33,36707,0.8074831962585449
35864,34,2821,0.8074270486831665
35864,35,7821,0.807407021522522
35864,36,17826,0.8070768117904663
35864,37,6041,0.8068790435791016
35864,38,421,0.8068250417709351
35864,39,16980,0.806799590587616
35864,40,16149,0.806796669960022
35864,41,15021,0.8065742254257202
35864,42,29628,0.8064276576042175
35864,43,28897,0.8062905669212341
35864,44,8312,0.8059625029563904
35864,45,15891,0.8058161735534668
35864,46,6973,0.8054664134979248
35864,47,19904,0.8052679896354675
35864,48,3890,0.8052449822425842
35864,49,98,0.8050386905670166
35864,50,8705,0.804955780506134
35864,51,15745,0.8047776818275452
35864,52,5108,0.804407000541687
35864,53,26649,0.8043400049209595
35864,54,8418,0.8042450547218323
35864,55,5279,0.8041373491287231
35864,56,29600,0.8040762543678284
35864,57,36441,0.8039565682411194
35864,58,14802,0.8039549589157104
35864,59,13330,0.8038683533668518
35864,60,5938,0.8038341999053955
35864,61,25244,0.8037010431289673
35864,62,16405,0.8034367561340332
35864,63,16810,0.8034048676490784
35864,64,16451,0.8033515214920044
35864,65,233,0.8033335208892822
35864,66,9545,0.8032779693603516
35864,67,2428,0.8031042814254761
35864,68,10719,0.8029152154922485
35864,69,12564,0.8029097318649292
35864,70,8640,0.8028646111488342
35864,71,5077,0.8028352856636047
35864,72,20108,0.8027457594871521
35864,73,30283,0.802657961845398
35864,74,29625,0.8025239109992981
35864,75,36557,0.8024138808250427
35864,76,7466,0.8016298413276672
35864,77,22004,0.8014597296714783
35864,78,31553,0.801227867603302
35864,79,1809,0.8003349900245667
35864,80,36348,0.8001710772514343
35864,81,33539,0.7998308539390564
35864,82,4044,0.7996599078178406
35864,83,22217,0.7995584607124329
35864,84,6811,0.7993647456169128
35864,85,13406,0.7990875244140625
35864,86,19869,0.7990761399269104
35864,87,1365,0.7985289692878723
35864,88,361,0.7983206510543823
35864,89,6056,0.7980227470397949
35864,90,12727,0.7978547811508179
35864,91,2792,0.797339677810669
35864,92,8115,0.7972403168678284
35864,93,35080,0.7971184849739075
35864,94,28096,0.797029435634613
35864,95,21885,0.7968652248382568
35864,96,32622,0.7967789173126221
35864,97,20427,0.7967004776000977
35864,98,36495,0.7966954112052917
35864,99,2654,0.796552836894989
35864,100,12782,0.796512246131897
35864,101,18049,0.7965067028999329
35864,102,20063,0.7961083650588989
35864,103,2430,0.7960994839668274
35864,104,33683,0.7957867980003357
35864,105,32092,0.7955226898193359
35864,106,18372,0.7955140471458435
35864,107,5469,0.7946970462799072
35864,108,3860,0.7946013808250427
35864,109,31874,0.7945408225059509
35864,110,3464,0.794222891330719
35864,111,14202,0.7939144968986511
35864,112,32947,0.7938029766082764
35864,113,17021,0.7935937643051147
35864,114,11430,0.7932155132293701
35864,115,35663,0.7931904792785645
35864,116,33810,0.7931482791900635
35864,117,23887,0.7930451035499573
35864,118,36588,0.792974054813385
35864,119,18796,0.7928948402404785
35864,120,3910,0.7928167581558228
35864,121,9853,0.7912037372589111
35864,122,18172,0.7911772131919861
35864,123,28771,0.7910918593406677
35864,124,23450,0.7907992005348206
35864,125,23623,0.7907289862632751
35864,126,37035,0.7905024886131287
35864,127,18095,0.7898152470588684
35864,128,21970,0.7898047566413879
35864,129,23812,0.7886250019073486
35864,130,9697,0.7877390384674072
35864,131,2956,0.7876235246658325
35864,132,23144,0.7875399589538574
35864,133,28866,0.7873472571372986
35864,134,21922,0.7870966196060181
35864,135,12661,0.7870754599571228
35864,136,10007,0.7869798541069031
35864,137,21770,0.7869706749916077
35864,138,37471,0.786890983581543
35864,139,11605,0.7868421673774719
35864,140,17139,0.7867786884307861
35864,141,24498,0.7865279912948608
35864,142,32886,0.786219596862793
35864,143,24104,0.7861765027046204
35864,144,2998,0.7855941653251648
35864,145,23315,0.7850122451782227
35864,146,22819,0.7849181294441223
35864,147,21779,0.7848216891288757
35864,148,6035,0.7842435240745544
35864,149,12273,0.7836685180664062
35864,150,9598,0.7830374240875244
35864,151,10891,0.7825819849967957
35864,152,28128,0.7825284600257874
35864,153,35123,0.7825170755386353
35864,154,10445,0.7820870876312256
35864,155,819,0.7809274792671204
35864,156,249,0.7801669239997864
35864,157,14722,0.7801616191864014
35864,158,13597,0.7801234722137451
35864,159,36428,0.778771162033081
35864,160,30673,0.7755711674690247
35864,161,8030,0.775562047958374
35864,162,18074,0.7754207253456116
35864,163,92,0.7753209471702576
35864,164,27294,0.775196373462677
35864,165,25471,0.7749035358428955
35864,166,12276,0.7744989991188049
35864,167,28259,0.7741290926933289
35864,168,32700,0.7733011245727539
35864,169,31114,0.7732226252555847
35864,170,11688,0.7728284597396851
35864,171,37718,0.7718953490257263
35864,172,6015,0.7717914581298828
35864,173,18122,0.770988404750824
35864,174,30094,0.7704362273216248
35864,175,24940,0.7698887586593628
35864,176,34182,0.7697609066963196
35864,177,31609,0.7689385414123535
35864,178,28031,0.76824551820755
35864,179,10167,0.7679673433303833
35864,180,12926,0.7673739790916443
35864,181,31550,0.7666488289833069
35864,182,11291,0.7663930654525757
35864,183,12077,0.7661529183387756
35864,184,33020,0.7655773758888245
35864,185,23813,0.7631711363792419
35864,186,37977,0.7631223201751709
35864,187,11157,0.7588420510292053
35864,188,32197,0.756220281124115
35864,189,34241,0.7558314204216003
35864,190,1824,0.7528311610221863
35864,191,12869,0.7526481747627258
35864,192,22778,0.7499752640724182
35864,193,34288,0.7295911312103271
35864,194,32319,0.7061411738395691
35864,195,34635,0.6522754430770874
35864,196,34032,0.6397268772125244
35864,197,34044,0.4686642289161682
35864,198,34407,0.25329285860061646
35864,199,34276,0.17566333711147308
37035,1,13847,0.8146376013755798
37035,2,36874,0.8143416047096252
37035,3,98,0.8134652376174927
37035,4,16149,0.8127537369728088
37035,5,5108,0.8126392960548401
37035,6,30294,0.8123742341995239
37035,7,36350,0.8122023344039917
37035,8,28549,0.8121861219406128
37035,9,30989,0.8121488690376282
37035,10,10839,0.8119653463363647
37035,11,26351,0.811619222164154
37035,12,3389,0.8115784525871277
37035,13,2821,0.8107178211212158
37035,14,677,0.8103645443916321
37035,15,26639,0.8102988600730896
37035,16,9545,0.8100957274436951
37035,17,7805,0.8099621534347534
37035,18,17603,0.8097088932991028
37035,19,27632,0.8097079992294312
37035,20,7539,0.8095990419387817
37035,21,23887,0.8092742562294006
37035,22,29625,0.8092249631881714
37035,23,8312,0.8089220523834229
37035,24,30881,0.8083088397979736
37035,25,233,0.8081450462341309
37035,26,19565,0.8081340193748474
37035,27,6041,0.8080413341522217
37035,28,4754,0.8079661726951599
37035,29,13406,0.8078445196151733
37035,30,8705,0.8076621294021606
37035,31,11430,0.8076621294021606
37035,32,35864,0.8075763583183289
37035,33,7821,0.8075269460678101
37035,34,4142,0.8074926137924194
37035,35,13053,0.8074395656585693
37035,36,5325,0.8073112368583679
37035,37,2712,0.8071911931037903
37035,38,19869,0.8068258166313171
37035,39,12564,0.8061423897743225
37035,40,12782,0.8060979843139648
37035,41,10719,0.8060938715934753
37035,42,361,0.8060152530670166
37035,43,2428,0.8059412240982056
37035,44,3890,0.8058542609214783
37035,45,8414,0.8056039214134216
37035,46,29600,0.8055230379104614
37035,47,15891,0.8054794073104858
37035,48,5279,0.8054129481315613
37035,49,19904,0.8053662180900574
37035,50,22004,0.8052637577056885
37035,51,1809,0.805101215839386
37035,52,12661,0.8050895929336548
37035,53,36495,0.8049787878990173
37035,54,16070,0.8049635291099548
37035,55,32947,0.8049087524414062
37035,56,20476,0.8048906922340393
37035,57,28128,0.8048520684242249
37035,58,36348,0.804678201675415
37035,59,18172,0.8046756982803345
37035,60,36536,0.8046140670776367
37035,61,20108,0.8046131730079651
37035,62,23144,0.8044451475143433
37035,63,20427,0.8042039275169373
37035,64,29628,0.8040226697921753
37035,65,14802,0.8039836883544922
37035,66,27571,0.8039349913597107
37035,67,36557,0.8038371205329895
37035,68,1365,0.803803026676178
37035,69,36707,0.8037727475166321
37035,70,33539,0.8037063479423523
37035,71,8418,0.8036721348762512
37035,72,15745,0.8036065101623535
37035,73,35080,0.803591251373291
37035,74,36588,0.8035818934440613
37035,75,18372,0.8035417795181274
37035,76,13330,0.803539514541626
37035,77,5938,0.8034642934799194
37035,78,11688,0.8034419417381287
37035,79,32622,0.80342698097229
37035,80,31874,0.8030182719230652
37035,81,6973,0.8029242157936096
37035,82,17826,0.8027998805046082
37035,83,26649,0.802558183670044
37035,84,2430,0.8025309443473816
37035,85,28897,0.8024942278862
37035,86,16810,0.8024587631225586
37035,87,5469,0.8023642897605896
37035,88,16405,0.8022797703742981
37035,89,13220,0.8022498488426208
37035,90,22217,0.8022167086601257
37035,91,15021,0.8021106123924255
37035,92,421,0.8020003437995911
37035,93,18796,0.8018298745155334
37035,94,28096,0.8016881346702576
37035,95,16980,0.8016376495361328
37035,96,4044,0.8014981746673584
37035,97,30283,0.8013978004455566
37035,98,7466,0.8011394143104553
37035,99,15321,0.8010901808738708
37035,100,2654,0.801071286201477
37035,101,6811,0.8007565140724182
37035,102,6056,0.8006219863891602
37035,103,21885,0.800320565700531
37035,104,3464,0.8001974821090698
37035,105,8115,0.8001526594161987
37035,106,27511,0.799922525882721
37035,107,7451,0.7997527718544006
37035,108,10891,0.7996925711631775
37035,109,2956,0.7995166182518005
37035,110,36441,0.7993956804275513
37035,111,5077,0.7992592453956604
37035,112,25848,0.7992420196533203
37035,113,12727,0.7991229891777039
37035,114,35663,0.7991145253181458
37035,115,8640,0.7990955710411072
37035,116,3860,0.798827052116394
37035,117,14202,0.7987852692604065
37035,118,25244,0.7987223267555237
37035,119,20063,0.7986592054367065
37035,120,21970,0.7982719540596008
37035,121,9853,0.7982085943222046
37035,122,6035,0.7979491353034973
37035,123,17139,0.7975491285324097
37035,124,12273,0.7970444560050964
37035,125,32700,0.7968248724937439
37035,126,3910,0.7966837882995605
37035,127,16451,0.7966206669807434
37035,128,9598,0.7964333295822144
37035,129,23813,0.7963405847549438
37035,130,9697,0.7954504489898682
37035,131,17021,0.7953604459762573
37035,132,23315,0.7953033447265625
37035,133,23450,0.7948901653289795
37035,134,12926,0.7945451140403748
37035,135,18049,0.794277548789978
37035,136,23623,0.7939766645431519
37035,137,28259,0.7938991189002991
37035,138,27294,0.79376620054245
37035,139,31553,0.7935125231742859
37035,140,21770,0.7930923700332642
37035,141,2792,0.7929017543792725
37035,142,37977,0.7928678393363953
37035,143,8030,0.7926439046859741
37035,144,33683,0.792321503162384
37035,145,24104,0.7921149730682373
37035,146,32092,0.7895082831382751
37035,147,34182,0.7887732982635498
37035,148,21779,0.7886048555374146
37035,149,6015,0.78841632604599
37035,150,28771,0.7883216142654419
37035,151,22819,0.787798285484314
37035,152,14722,0.7874622941017151
37035,153,10007,0.7868249416351318
37035,154,28866,0.7867946028709412
37035,155,21922,0.7867844700813293
37035,156,23812,0.7862094640731812
37035,157,24498,0.7860164642333984
37035,158,2998,0.7858123183250427
37035,159,31550,0.7854640483856201
37035,160,92,0.7848263382911682
37035,161,13597,0.7846447229385376
37035,162,30673,0.784436047077179
37035,163,249,0.7838955521583557
37035,164,18122,0.7838245034217834
37035,165,37471,0.7837435007095337
37035,166,33810,0.7832658290863037
37035,167,36428,0.7831611633300781
37035,168,12276,0.7829954028129578
37035,169,10167,0.7819933295249939
37035,170,32886,0.7808253169059753
37035,171,819,0.780320405960083
37035,172,10445,0.7796773314476013
37035,173,12077,0.7796605229377747
37035,174,31114,0.7794349193572998
37035,175,18095,0.7791966795921326
37035,176,31609,0.7771663665771484
37035,177,30094,0.7771269083023071
37035,178,28031,0.7754305601119995
37035,179,33020,0.775306224822998
37035,180,11605,0.7743053436279297
37035,181,35123,0.7729870676994324
37035,182,18074,0.7721090912818909
37035,183,32197,0.7716500759124756
37035,184,12869,0.7711399793624878
37035,185,11157,0.7689354419708252
37035,186,37718,0.7663330435752869
37035,187,25471,0.7628265619277954
37035,188,11291,0.760802149772644
37035,189,34241,0.7605268359184265
37035,190,1824,0.7544054388999939
37035,191,22778,0.7492697238922119
37035,192,24940,0.7434841990470886
37035,193,32319,0.7414811849594116
37035,194,34288,0.7203813791275024
37035,195,34635,0.6693909764289856
37035,196,34032,0.666439950466156
37035,197,34044,0.515095591545105
37035,198,34407,0.22413896024227142
37035,199,34276,0.16217972338199615
3910,1,7539,0.818595290184021
3910,2,2712,0.8162232637405396
3910,3,20476,0.8154897689819336
3910,4,8705,0.8154212832450867
3910,5,8414,0.8154032826423645
3910,6,4142,0.814115583896637
3910,7,677,0.812872588634491
3910,8,4754,0.81284099817276
3910,9,421,0.8106873631477356
3910,10,8312,0.8106817007064819
3910,11,36874,0.810589611530304
3910,12,4044,0.8102207779884338
3910,13,29628,0.8100408315658569
3910,14,5077,0.8099047541618347
3910,15,6973,0.8095747232437134
3910,16,13220,0.8095229864120483
3910,17,30294,0.8091728091239929
3910,18,2821,0.8091381192207336
3910,19,233,0.8089269399642944
3910,20,5938,0.8085943460464478
3910,21,5325,0.8085108995437622
3910,22,5469,0.8082064986228943
3910,23,7821,0.8079339265823364
3910,24,7805,0.8075437545776367
3910,25,8418,0.8073607087135315
3910,26,3389,0.8073288798332214
3910,27,26639,0.8071727156639099
3910,28,1365,0.8070277571678162
3910,29,14802,0.8068850636482239
3910,30,15021,0.8068515658378601
3910,31,20427,0.8066531419754028
3910,32,36350,0.8066531419754028
3910,33,26351,0.8065260052680969
