query_id,rank,candidate_id,similarity_score
3910,31,34407,0.2853033244609833
36536,1,36874,0.815406322479248
36536,2,4754,0.814316987991333
36536,3,7539,0.8112419247627258
36536,4,35864,0.8087410926818848
36536,5,28549,0.8072614073753357
36536,6,421,0.8043992519378662
36536,7,35080,0.8032246232032776
36536,8,14802,0.8032075762748718
36536,9,3910,0.8030732274055481
36536,10,29625,0.8024827837944031
36536,11,13406,0.798217236995697
36536,12,25244,0.7975540161132812
36536,13,1365,0.7975263595581055
36536,14,1809,0.7970800995826721
36536,15,7466,0.7966815829277039
36536,16,23144,0.796128511428833
36536,17,31874,0.7960561513900757
36536,18,2956,0.7937877178192139
36536,19,32092,0.7908889651298523
36536,20,9853,0.7898464798927307
36536,21,9598,0.7889267206192017
36536,22,37035,0.7886083722114563
36536,23,249,0.7885658740997314
36536,24,11605,0.7848883867263794
36536,25,28031,0.7829356789588928
36536,26,819,0.7828282117843628
36536,27,28259,0.7825286984443665
36536,28,31114,0.7801401615142822
36536,29,24498,0.7751063108444214
36536,30,37977,0.7730925679206848
36536,31,34407,0.3006085157394409
25244,1,36874,0.8147038221359253
25244,2,7539,0.8127070069313049
25244,3,36536,0.8116487264633179
25244,4,35864,0.8076005578041077
25244,5,4754,0.807591438293457
25244,6,7466,0.807528018951416
25244,7,28549,0.8043562769889832
25244,8,29625,0.8042826056480408
25244,9,1365,0.8042629957199097
25244,10,421,0.8038768172264099
25244,11,35080,0.8022090196609497
25244,12,9853,0.8021222352981567
25244,13,13406,0.8001435399055481
25244,14,3910,0.7998794317245483
25244,15,1809,0.7996727824211121
25244,16,32092,0.7989417910575867
25244,17,9598,0.7974650263786316
25244,18,14802,0.7972063422203064
25244,19,31874,0.7964658141136169
25244,20,2956,0.7950905561447144
25244,21,11605,0.794700562953949
25244,22,23144,0.7924365997314453
25244,23,28259,0.7914047837257385
25244,24,37035,0.7911310195922852
25244,25,31114,0.789643406867981
25244,26,819,0.7869138121604919
25244,27,249,0.7852506041526794
25244,28,24498,0.7833991646766663
25244,29,28031,0.7812055945396423
25244,30,37977,0.7756221294403076
25244,31,34407,0.2742154002189636
28549,1,36874,0.8107970356941223
28549,2,35864,0.8085743188858032
28549,3,7539,0.8079785108566284
28549,4,4754,0.8067052364349365
28549,5,36536,0.8047596216201782
28549,6,14802,0.8043944239616394
28549,7,29625,0.8009397983551025
28549,8,9598,0.7988545298576355
28549,9,13406,0.7986316680908203
28549,10,37035,0.798214316368103
28549,11,31874,0.7979729175567627
28549,12,421,0.7977526783943176
28549,13,1365,0.7976996302604675
28549,14,35080,0.7956362962722778
28549,15,3910,0.7949184775352478
28549,16,7466,0.7936519980430603
28549,17,25244,0.7934378981590271
28549,18,2956,0.7914320230484009
28549,19,23144,0.7914133071899414
28549,20,1809,0.7913419008255005
28549,21,32092,0.7898373007774353
28549,22,9853,0.7880052924156189
28549,23,28031,0.7854035496711731
28549,24,11605,0.7834792137145996
28549,25,819,0.7826962471008301
28549,26,24498,0.7809789776802063
28549,27,249,0.780529260635376
28549,28,28259,0.7773222923278809
28549,29,37977,0.7714275121688843
28549,30,31114,0.7681777477264404
28549,31,34407,0.2551724314689636
1809,1,421,0.8277984857559204
1809,2,14802,0.8263029456138611
1809,3,7539,0.8257074952125549
1809,4,1365,0.8226702213287354
1809,5,13406,0.8198720216751099
1809,6,4754,0.8171911835670471
1809,7,24498,0.8167023658752441
1809,8,36874,0.815423309803009
1809,9,7466,0.8114083409309387
1809,10,31874,0.8110535740852356
1809,11,35080,0.8083926439285278
1809,12,23144,0.8080503940582275
1809,13,3910,0.8078466057777405
1809,14,36536,0.8073923587799072
1809,15,249,0.8061371445655823
1809,16,28549,0.8054723143577576
1809,17,35864,0.8046878576278687
1809,18,25244,0.8037393689155579
1809,19,37035,0.8024389147758484
1809,20,9853,0.8009551167488098
1809,21,32092,0.7990491390228271
1809,22,29625,0.7986461520195007
1809,23,9598,0.7977353930473328
1809,24,11605,0.7971458435058594
1809,25,28259,0.7956616878509521
1809,26,819,0.7950085401535034
1809,27,2956,0.7949823141098022
1809,28,37977,0.7938674092292786
1809,29,31114,0.7907438278198242
1809,30,28031,0.785744845867157
1809,31,34407,0.2857583165168762
29625,1,36874,0.8090601563453674
29625,2,7539,0.8054469227790833
29625,3,4754,0.8028386831283569
29625,4,14802,0.8019548058509827
29625,5,1365,0.799513578414917
29625,6,13406,0.7981669306755066
29625,7,7466,0.7976412773132324
29625,8,421,0.7967748045921326
29625,9,36536,0.7952693104743958
29625,10,3910,0.794999361038208
29625,11,28549,0.794804573059082
29625,12,35864,0.7920963168144226
29625,13,35080,0.7893190383911133
29625,14,1809,0.788743793964386
29625,15,9853,0.7878550887107849
29625,16,25244,0.7878287434577942
29625,17,31874,0.787600576877594
29625,18,2956,0.7864386439323425
29625,19,32092,0.7860451936721802
29625,20,28259,0.7839137315750122
29625,21,9598,0.7828541398048401
29625,22,23144,0.7810582518577576
29625,23,37035,0.7807456851005554
29625,24,11605,0.7780110836029053
29625,25,249,0.7748662829399109
29625,26,24498,0.7748349905014038
29625,27,28031,0.7699856758117676
29625,28,31114,0.7692312002182007
29625,29,37977,0.7664737105369568
29625,30,819,0.7623260617256165
29625,31,34407,0.23364131152629852
2956,1,249,0.8162016272544861
2956,2,7539,0.8145583271980286
2956,3,36874,0.8133436441421509
2956,4,1365,0.810788631439209
2956,5,14802,0.810562014579773
2956,6,23144,0.8101601004600525
2956,7,421,0.8096519112586975
2956,8,3910,0.809160053730011
2956,9,29625,0.8082652688026428
2956,10,4754,0.8080458045005798
2956,11,13406,0.8071929812431335
2956,12,36536,0.8062083721160889
2956,13,7466,0.8061014413833618
2956,14,31874,0.8056184649467468
2956,15,28549,0.8026525974273682
2956,16,28031,0.7994659543037415
2956,17,32092,0.7989769577980042
2956,18,9853,0.7987921237945557
2956,19,35080,0.7982314825057983
2956,20,35864,0.797443687915802
2956,21,1809,0.7965059280395508
2956,22,25244,0.7953243851661682
2956,23,11605,0.7931884527206421
2956,24,31114,0.790962815284729
2956,25,37977,0.788420557975769
2956,26,9598,0.7839694023132324
2956,27,24498,0.7831843495368958
2956,28,37035,0.7828877568244934
2956,29,28259,0.7820982336997986
2956,30,819,0.7780384421348572
2956,31,34407,0.29212039709091187
249,1,421,0.8311987519264221
249,2,7539,0.8302487730979919
249,3,14802,0.8239439129829407
249,4,1365,0.8189376592636108
249,5,4754,0.817581832408905
249,6,3910,0.8159823417663574
249,7,36874,0.8139966726303101
249,8,23144,0.8133209943771362
249,9,13406,0.8130955696105957
249,10,1809,0.8118349313735962
249,11,2956,0.8109427690505981
249,12,7466,0.8060914278030396
249,13,36536,0.8056511878967285
249,14,35080,0.8035986423492432
249,15,28031,0.80332350730896
249,16,35864,0.7997824549674988
249,17,28549,0.7993552088737488
249,18,29625,0.797867476940155
249,19,9853,0.7976626753807068
249,20,25244,0.7970969080924988
249,21,9598,0.7937408685684204
249,22,31874,0.7932440638542175
249,23,24498,0.7928593754768372
249,24,31114,0.7923906445503235
249,25,32092,0.7880744338035583
249,26,37977,0.7878905534744263
249,27,28259,0.7852329611778259
249,28,11605,0.7830387949943542
249,29,819,0.7799611687660217
249,30,37035,0.7766104340553284
249,31,34407,0.3132205307483673
24498,1,14802,0.8278626203536987
24498,2,1809,0.8264025449752808
24498,3,7539,0.8256509304046631
24498,4,1365,0.8243163228034973
24498,5,13406,0.8203247785568237
24498,6,421,0.8197202086448669
24498,7,36874,0.8125666975975037
24498,8,31874,0.8118724822998047
24498,9,7466,0.8099856376647949
24498,10,28549,0.8086636066436768
24498,11,23144,0.8067891597747803
24498,12,35080,0.806670606136322
24498,13,35864,0.8056113719940186
24498,14,29625,0.804693341255188
24498,15,249,0.8042505383491516
24498,16,32092,0.8041298985481262
24498,17,4754,0.8034025430679321
24498,18,9853,0.8031250834465027
24498,19,37035,0.8004210591316223
24498,20,36536,0.7992124557495117
24498,21,25244,0.7990087270736694
24498,22,11605,0.7982580065727234
24498,23,2956,0.7966830134391785
24498,24,3910,0.7961395978927612
24498,25,31114,0.7916449308395386
24498,26,9598,0.7889851331710815
24498,27,28031,0.7879520058631897
24498,28,28259,0.7873474955558777
24498,29,37977,0.7870185375213623
24498,30,819,0.7867905497550964
24498,31,34407,0.2670879662036896
32092,1,31874,0.8236249685287476
32092,2,7539,0.8172929883003235
32092,3,36874,0.8163148164749146
32092,4,7466,0.8134015202522278
32092,5,29625,0.8098927736282349
32092,6,14802,0.8094819784164429
32092,7,35080,0.8085318207740784
32092,8,28549,0.8080247640609741
32092,9,1809,0.807902991771698
32092,10,1365,0.8068456649780273
32092,11,421,0.8067913055419922
32092,12,13406,0.8066245317459106
32092,13,9853,0.8063936829566956
32092,14,4754,0.8060876727104187
32092,15,36536,0.8059948682785034
32092,16,2956,0.8044211864471436
32092,17,35864,0.8041625618934631
32092,18,3910,0.8038202524185181
32092,19,24498,0.8036803603172302
32092,20,25244,0.8027851581573486
32092,21,37035,0.8013966679573059
32092,22,23144,0.7990883588790894
32092,23,31114,0.7962573766708374
32092,24,11605,0.7958584427833557
32092,25,28031,0.7929356694221497
32092,26,249,0.7890860438346863
32092,27,9598,0.7874701619148254
32092,28,28259,0.7857950329780579
32092,29,819,0.7783124446868896
32092,30,37977,0.7778398394584656
32092,31,34407,0.23547282814979553
14802,1,7539,0.8225835561752319
14802,2,13406,0.8182624578475952
14802,3,421,0.8161981701850891
14802,4,1365,0.8134071230888367
14802,5,36874,0.8088350892066956
14802,6,4754,0.8044592142105103
14802,7,1809,0.804294764995575
14802,8,249,0.8003302812576294
14802,9,3910,0.79944908618927
14802,10,35080,0.797273576259613
14802,11,29625,0.7954280972480774
14802,12,7466,0.7948678731918335
14802,13,28549,0.7940037846565247
14802,14,24498,0.7933492064476013
14802,15,36536,0.7923814058303833
14802,16,23144,0.7920804023742676
14802,17,35864,0.78782057762146
14802,18,32092,0.7868471741676331
14802,19,2956,0.7852585315704346
14802,20,31874,0.784034788608551
14802,21,9598,0.7832741737365723
14802,22,31114,0.7829030156135559
14802,23,9853,0.7825838923454285
14802,24,25244,0.7823472023010254
14802,25,28031,0.7809937000274658
14802,26,37035,0.778847873210907
14802,27,28259,0.7787176966667175
14802,28,37977,0.773219883441925
14802,29,11605,0.7723554372787476
14802,30,819,0.7668912410736084
14802,31,34407,0.2672449052333832
34407,1,23144,0.8633033633232117
34407,2,35080,0.8569642305374146
34407,3,2956,0.8542327284812927
34407,4,31874,0.8515170216560364
34407,5,32092,0.8474180102348328
34407,6,29625,0.8449158072471619
34407,7,3910,0.8431214690208435
34407,8,24498,0.8423215746879578
34407,9,28031,0.8421873450279236
34407,10,4754,0.8409527540206909
34407,11,28259,0.8409444093704224
34407,12,37977,0.8396914601325989
34407,13,421,0.8340886235237122
34407,14,11605,0.8332764506340027
34407,15,36536,0.8332432508468628
34407,16,7466,0.8325937390327454
34407,17,249,0.8301568627357483
34407,18,7539,0.8279902338981628
34407,19,31114,0.8265336155891418
34407,20,1365,0.8258802890777588
34407,21,819,0.8241683840751648
34407,22,13406,0.822600781917572
34407,23,25244,0.8220874071121216
34407,24,36874,0.8208208680152893
34407,25,9853,0.8195801973342896
34407,26,14802,0.8151140809059143
34407,27,9598,0.807441234588623
34407,28,1809,0.8064338564872742
34407,29,35864,0.806278645992279
34407,30,28549,0.7838115096092224
34407,31,37035,0.77470463514328
4754,1,7539,0.8182151317596436
4754,2,421,0.8091792464256287
4754,3,36874,0.8086593151092529
4754,4,14802,0.804269015789032
4754,5,1365,0.8035380840301514
4754,6,3910,0.8021462559700012
4754,7,36536,0.7978304624557495
4754,8,29625,0.7965341806411743
4754,9,7466,0.7961402535438538
4754,10,28549,0.7956638336181641
4754,11,13406,0.7953952550888062
4754,12,35864,0.7952545285224915
4754,13,1809,0.794590413570404
4754,14,35080,0.7882810235023499
4754,15,25244,0.7832368612289429
4754,16,2956,0.7824258804321289
4754,17,23144,0.7815532684326172
4754,18,31874,0.7807677388191223
4754,19,249,0.7800652384757996
4754,20,37035,0.780052125453949
4754,21,9598,0.7785083651542664
4754,22,32092,0.7762820720672607
4754,23,9853,0.7761175632476807
4754,24,28259,0.771327555179596
4754,25,24498,0.767535388469696
4754,26,11605,0.7673871517181396
4754,27,819,0.7603410482406616
4754,28,31114,0.7582688331604004
4754,29,37977,0.7581419348716736
4754,30,28031,0.7559664249420166
4754,31,34407,0.26935213804244995
23144,1,7539,0.8252885937690735
23144,2,421,0.8221386671066284
23144,3,1365,0.8214582800865173
23144,4,249,0.8196830153465271
23144,5,14802,0.8180801272392273
23144,6,31874,0.8178984522819519
23144,7,36874,0.8178688883781433
23144,8,2956,0.8154074549674988
23144,9,36536,0.8153337240219116
23144,10,13406,0.8139126896858215
23144,11,3910,0.8123602271080017
23144,12,4754,0.8116722702980042
23144,13,35080,0.8086426258087158
23144,14,9853,0.8083949685096741
23144,15,29625,0.8081033825874329
23144,16,28549,0.8069753646850586
23144,17,1809,0.8067474365234375
23144,18,7466,0.805857241153717
23144,19,25244,0.8049647808074951
23144,20,24498,0.8047736883163452
23144,21,28031,0.8033487796783447
23144,22,35864,0.8033092617988586
23144,23,32092,0.8026349544525146
23144,24,11605,0.8019310235977173
23144,25,37977,0.8011051416397095
23144,26,9598,0.8008694052696228
23144,27,37035,0.8000926375389099
23144,28,819,0.797935962677002
23144,29,28259,0.7974596619606018
23144,30,31114,0.7924607396125793
23144,31,34407,0.3212178945541382
13406,1,14802,0.8272989392280579
13406,2,7539,0.823502779006958
13406,3,421,0.813788890838623
13406,4,1809,0.812340497970581
13406,5,36874,0.8109112977981567
13406,6,1365,0.8084419369697571
13406,7,4754,0.8083162903785706
13406,8,3910,0.8026446104049683
13406,9,28549,0.8012029528617859
13406,10,35080,0.8005414009094238
13406,11,29625,0.7994583249092102
13406,12,7466,0.7989604473114014
13406,13,249,0.7975307106971741
13406,14,36536,0.7972654104232788
13406,15,31874,0.7967996001243591
13406,16,23144,0.7962995171546936
13406,17,35864,0.7927160263061523
13406,18,37035,0.792320191860199
13406,19,24498,0.7915988564491272
13406,20,28259,0.7915889024734497
13406,21,2956,0.7906395196914673
13406,22,9853,0.7895421981811523
13406,23,31114,0.7895177006721497
13406,24,32092,0.7881262302398682
13406,25,9598,0.7880841493606567
13406,26,25244,0.7847558259963989
13406,27,37977,0.7827836275100708
13406,28,28031,0.7812008261680603
13406,29,11605,0.776278018951416
13406,30,819,0.771224319934845
13406,31,34407,0.23726637661457062
28031,1,36874,0.8189606070518494
28031,2,249,0.8180890083312988
28031,3,9598,0.8178949356079102
28031,4,28549,0.8142995238304138
28031,5,14802,0.8139500617980957
28031,6,7539,0.8138893246650696
28031,7,2956,0.8132840991020203
28031,8,36536,0.8125374913215637
28031,9,13406,0.8118175268173218
28031,10,3910,0.8087283372879028
28031,11,35080,0.8072100877761841
28031,12,23144,0.807096540927887
28031,13,29625,0.8062540292739868
28031,14,4754,0.8061108589172363
28031,15,421,0.8050713539123535
28031,16,31874,0.805027186870575
28031,17,31114,0.8044571280479431
28031,18,7466,0.8016980886459351
28031,19,28259,0.8009338974952698
28031,20,9853,0.8008756637573242
28031,21,1365,0.8008462190628052
28031,22,25244,0.8007504343986511
28031,23,35864,0.800454318523407
28031,24,32092,0.7989547252655029
28031,25,37977,0.7965214252471924
28031,26,1809,0.7937986850738525
28031,27,37035,0.789908230304718
28031,28,11605,0.7866594791412354
28031,29,819,0.7858837246894836
28031,30,24498,0.778549313545227
28031,31,34407,0.2975558340549469
819,1,7539,0.8181516528129578
819,2,421,0.8176847696304321
819,3,14802,0.8163881301879883
819,4,1365,0.8147878050804138
819,5,36874,0.8140384554862976
819,6,13406,0.8138949871063232
819,7,31874,0.8126490116119385
819,8,1809,0.8116099834442139
819,9,4754,0.8112001419067383
819,10,36536,0.8095512390136719
819,11,23144,0.8085114359855652
819,12,9598,0.8077327609062195
819,13,3910,0.8075137734413147
819,14,249,0.8047844767570496
819,15,35864,0.804117739200592
819,16,28549,0.8033041954040527
819,17,7466,0.8028205037117004
819,18,35080,0.8020960688591003
819,19,2956,0.8008326292037964
819,20,25244,0.7981175184249878
819,21,11605,0.7978070974349976
819,22,28259,0.7974079251289368
819,23,29625,0.7973238825798035
819,24,37035,0.7912144064903259
819,25,28031,0.7897685766220093
819,26,9853,0.7891064286231995
819,27,32092,0.7875211238861084
819,28,37977,0.7855730056762695
819,29,24498,0.7834388017654419
819,30,31114,0.7816381454467773
819,31,34407,0.30799999833106995
7539,1,421,0.8230797648429871
7539,2,14802,0.8173632025718689
7539,3,1365,0.8147186040878296
7539,4,4754,0.8120324611663818
7539,5,36874,0.8091859221458435
7539,6,13406,0.8061379194259644
7539,7,3910,0.8051708340644836
7539,8,7466,0.8012970089912415
7539,9,1809,0.8005435466766357
7539,10,249,0.800261914730072
7539,11,36536,0.7980104088783264
7539,12,23144,0.7946075201034546
7539,13,35080,0.794492244720459
7539,14,28549,0.7942330241203308
7539,15,29625,0.7939092516899109
7539,16,35864,0.7914193272590637
7539,17,31874,0.7896780967712402
7539,18,24498,0.7887818813323975
7539,19,9853,0.7885372638702393
7539,20,9598,0.7884485721588135
7539,21,2956,0.7882856726646423
7539,22,25244,0.788083553314209
7539,23,32092,0.7843695282936096
7539,24,11605,0.7817241549491882
7539,25,28259,0.7783764004707336
7539,26,37035,0.7775758504867554
7539,27,28031,0.7744260430335999
7539,28,37977,0.77339106798172
7539,29,31114,0.7721098065376282
7539,30,819,0.7700105309486389
7539,31,34407,0.2899489402770996
421,1,7539,0.836953341960907
421,2,14802,0.8262110352516174
421,3,1365,0.8243809938430786
421,4,4754,0.8210092186927795
421,5,3910,0.8124282360076904
421,6,13406,0.8109863996505737
421,7,36874,0.8108353614807129
421,8,1809,0.8103225827217102
421,9,249,0.8083390593528748
421,10,7466,0.803925096988678
421,11,36536,0.8023034930229187
421,12,23144,0.8001816272735596
421,13,35864,0.7997033596038818
421,14,28549,0.7968817353248596
421,15,24498,0.7953658699989319
421,16,25244,0.7932616472244263
421,17,35080,0.7920888066291809
421,18,29625,0.7911223769187927
421,19,31874,0.7900776863098145
421,20,2956,0.7899402379989624
421,21,9598,0.7879355549812317
421,22,9853,0.787693977355957
421,23,819,0.7848671078681946
421,24,11605,0.7823770642280579
421,25,32092,0.7805393934249878
421,26,28259,0.778038740158081
421,27,37035,0.7724231481552124
421,28,37977,0.7706647515296936
421,29,28031,0.7704919576644897
421,30,31114,0.7685369253158569
421,31,34407,0.2841418385505676
31874,1,36874,0.8193255066871643
31874,2,7539,0.8181442618370056
31874,3,23144,0.8133517503738403
31874,4,36536,0.8132421374320984
31874,5,11605,0.8128904700279236
31874,6,35080,0.8113408088684082
31874,7,4754,0.8111220598220825
31874,8,32092,0.8098928332328796
31874,9,29625,0.8091977834701538
31874,10,13406,0.8088712692260742
31874,11,2956,0.8087592720985413
31874,12,1809,0.808579683303833
31874,13,14802,0.8075870871543884
31874,14,1365,0.8075370788574219
31874,15,9853,0.8071617484092712
31874,16,28549,0.8070558905601501
31874,17,421,0.8066505193710327
31874,18,3910,0.8061817288398743
31874,19,35864,0.8044816255569458
31874,20,7466,0.8033617734909058
31874,21,25244,0.8018832206726074
31874,22,249,0.800965428352356
31874,23,28031,0.8008934259414673
31874,24,37035,0.7997227907180786
31874,25,31114,0.799708366394043
31874,26,37977,0.7974860072135925
31874,27,24498,0.7973973155021667
31874,28,9598,0.7963695526123047
31874,29,28259,0.7930540442466736
31874,30,819,0.7881852388381958
31874,31,34407,0.29853326082229614
36874,1,7539,0.8094019889831543
36874,2,4754,0.8054138422012329
36874,3,14802,0.805067241191864
36874,4,29625,0.8035304546356201
36874,5,36536,0.8017039895057678
36874,6,421,0.8016313910484314
36874,7,3910,0.8011773824691772
36874,8,7466,0.799895703792572
36874,9,13406,0.7983844876289368
36874,10,1365,0.797096312046051
36874,11,28549,0.7955675721168518
36874,12,35080,0.7953027486801147
36874,13,25244,0.7918146252632141
36874,14,32092,0.7917260527610779
36874,15,1809,0.7915812134742737
36874,16,35864,0.7905023097991943
36874,17,2956,0.7883283495903015
36874,18,23144,0.7881305813789368
36874,19,31874,0.7877361178398132
36874,20,28259,0.7861892580986023
36874,21,9853,0.7854271531105042
36874,22,249,0.7853304147720337
36874,23,9598,0.7818403840065002
36874,24,37035,0.7814976572990417
36874,25,28031,0.7773287892341614
36874,26,31114,0.7768824100494385
36874,27,24498,0.773969292640686
36874,28,11605,0.7739062309265137
36874,29,37977,0.7706682682037354
36874,30,819,0.7620115280151367
36874,31,34407,0.2544764280319214
35080,1,36874,0.8199160695075989
35080,2,7539,0.8151167035102844
35080,3,7466,0.8131494522094727
35080,4,4754,0.8119465708732605
35080,5,14802,0.8118990659713745
35080,6,36536,0.807605504989624
35080,7,13406,0.806708574295044
35080,8,1365,0.80662602186203
35080,9,1809,0.8057805895805359
35080,10,29625,0.8054838180541992
35080,11,3910,0.8038666248321533
35080,12,25244,0.8024978637695312
35080,13,32092,0.8023369312286377
35080,14,421,0.802081823348999
35080,15,37035,0.8016672730445862
35080,16,31874,0.800402820110321
35080,17,23144,0.8001083135604858
35080,18,28549,0.8000974655151367
35080,19,35864,0.7981169819831848
35080,20,9853,0.7972410917282104
35080,21,31114,0.7971370220184326
35080,22,2956,0.7970815896987915
35080,23,249,0.7940821647644043
35080,24,28031,0.793932318687439
35080,25,37977,0.7923030853271484
35080,26,24498,0.7909616231918335
35080,27,28259,0.7854723930358887
35080,28,11605,0.7848042249679565
35080,29,9598,0.7833545804023743
35080,30,819,0.7675148248672485
35080,31,34407,0.2892754375934601
9598,1,14802,0.818448007106781
9598,2,7539,0.8164036870002747
9598,3,36874,0.815005362033844
9598,4,28031,0.814643919467926
9598,5,28549,0.8145685195922852
9598,6,13406,0.8112043142318726
9598,7,36536,0.8092425465583801
9598,8,29625,0.8081490993499756
9598,9,249,0.8071977496147156
9598,10,1365,0.8070400357246399
9598,11,23144,0.8068233132362366
9598,12,4754,0.8066311478614807
9598,13,35080,0.8035446405410767
9598,14,421,0.8034667372703552
9598,15,31874,0.8034021258354187
9598,16,25244,0.8026680946350098
9598,17,3910,0.802377462387085
9598,18,28259,0.8017407655715942
9598,19,2956,0.800273597240448
9598,20,7466,0.7995762228965759
9598,21,1809,0.7995316386222839
9598,22,31114,0.7993968725204468
9598,23,9853,0.7993118762969971
9598,24,35864,0.7985027432441711
9598,25,37977,0.7962418794631958
9598,26,11605,0.7930384278297424
9598,27,32092,0.7928155660629272
9598,28,819,0.7890124917030334
9598,29,37035,0.7876701354980469
9598,30,24498,0.7860397100448608
9598,31,34407,0.3445998430252075
